CustomerID,Recency,Frequency,Monetary,AvgBasket,AvgDiscount,ReturnRate,CouponRate,PurchaseVelocity,EngagementScore,ChurnProbability,ChurnRisk,CLV_Predicted,CLV_Percentile,HealthScore,HealthGrade,IsAnomaly,AnomalyScore,R_Score,F_Score,M_Score,RFM_Score,Business_Segment,Segment_ENSEMBLE,Segment_KMEANS,LastCountry,PrimaryDevice
1010,14,36,44888.2045,1246.8945694444444,0.020833333333333332,0.08333333333333333,0.0,1.5168539325842696,1.6746031746031744,0.19479267923759067,Low,160888.26540705023,Platinum,80.15909991053441,B,0,-0.00470972523340929,5,5,5,15,Champions,Discount Hunters,Discount Hunters,France,Desktop
1011,13,36,52713.05166,1464.251435,0.025555555555555557,0.05555555555555555,0.0,1.5561959654178674,1.9487179487179487,0.16603465223539451,Low,201113.33744040516,Platinum,84.99331758231581,B,1,0.00102585628186469,5,5,5,15,Champions,Discount Hunters,Discount Hunters,UK,Mobile
1012,9,20,30729.429399999997,1536.47147,0.019,0.1,0.0,0.8321775312066574,2.511111111111111,0.13745830905920534,Low,117299.83615620079,Platinum,72.72108054408336,B,0,-0.056946292895337425,5,5,5,15,Champions,Discount Hunters,Discount Hunters,UK,Desktop
1013,11,22,29546.321399999997,1343.014609090909,0.022727272727272728,0.13636363636363635,0.0,0.9734513274336283,2.2479338842975207,0.17434510628465133,Low,105988.34517679816,Platinum,71.25189626115254,B,0,-0.06045849997123898,5,5,5,15,Champions,Discount Hunters,Discount Hunters,UK,Mobile
1014,28,32,44985.107619999995,1405.7846131249999,0.02375,0.09375,0.0,1.3994169096209912,0.8526785714285714,0.2884092434803763,Low,179246.12640712998,Platinum,78.16195133205701,B,0,-0.016551392956930644,4,5,5,14,Champions,Discount Hunters,Discount Hunters,UK,Tablet
1015,28,15,30401.853939999997,2026.7902626666664,0.028000000000000004,0.06666666666666667,0.0,0.6474820143884892,0.819047619047619,0.28029620382509934,Low,101294.50390944195,Platinum,69.43711904664286,C,0,-0.06904055091096761,4,3,5,12,Loyal Customers,Discount Hunters,Discount Hunters,France,Desktop
1016,23,15,21236.6817,1415.77878,0.024666666666666667,0.0,0.0,0.6569343065693432,1.0318840579710145,0.2264777782998783,Low,63265.188277925576,Platinum,65.55063744152517,C,0,-0.10431444457876965,4,3,5,12,Loyal Customers,Discount Hunters,Discount Hunters,UK,Mobile
1017,7,25,29881.861859999997,1195.2744744,0.03,0.2,0.0,1.083815028901734,2.9714285714285715,0.1469426065095799,Low,99098.67857541911,Platinum,70.75633128282271,B,0,-0.022998875203928293,5,5,5,15,Champions,Discount Hunters,Discount Hunters,UK,Mobile
1018,6,27,29982.940899999998,1110.4792925925924,0.025185185185185185,0.037037037037037035,0.0,1.132867132867133,3.9753086419753085,0.042424407090785626,Low,118965.83268677322,Platinum,75.26253543543542,B,0,-0.07992295683573669,5,5,5,15,Champions,Discount Hunters,Discount Hunters,Germany,Desktop
1019,5,28,39189.5357,1399.626275,0.025357142857142856,0.03571428571428571,0.0,1.2121212121212122,4.2,0.03827132873977499,Low,129061.72862860978,Platinum,78.06356465207848,B,0,-0.0713489376243886,5,5,5,15,Champions,Discount Hunters,Discount Hunters,France,Mobile
1020,6,36,50874.38922,1413.1774783333333,0.02861111111111111,0.08333333333333333,0.0,1.4979195561719834,4.555555555555555,0.061628110794489335,Low,178241.5056684082,Platinum,85.94056045493403,A,1,0.01405426688623057,5,5,5,15,Champions,Discount Hunters,Discount Hunters,France,Mobile
1021,20,28,42473.272899999996,1516.9026035714285,0.027857142857142858,0.0,0.0,1.2518628912071534,1.3142857142857143,0.20222292266296235,Low,155844.78276581518,Platinum,78.54909686676555,B,0,-0.05550401045492742,4,5,5,14,Champions,Discount Hunters,Discount Hunters,France,Mobile
1022,8,25,25719.5318,1028.781272,0.0252,0.0,0.0,1.048951048951049,2.32,0.10578799844727675,Low,88334.58242804756,Platinum,70.31138814561582,B,0,-0.0850000272464736,5,5,5,15,Champions,Discount Hunters,Discount Hunters,Germany,Mobile
1023,14,17,19356.9144,1138.6420235294117,0.018823529411764708,0.0,0.0,0.7566765578635015,1.5630252100840336,0.1672624892539776,Low,67985.11747214923,Platinum,65.61034407237393,C,0,-0.10468330662785386,5,4,5,14,Champions,Discount Hunters,Discount Hunters,Germany,Mobile
1024,20,29,37244.10166,1284.279367586207,0.02310344827586207,0.10344827586206896,0.0,1.2869822485207099,1.2206896551724138,0.24785658360751614,Low,129382.05631554322,Platinum,74.25968978284368,B,0,-0.0478311569499823,4,5,5,14,Champions,Discount Hunters,Discount Hunters,France,Mobile
1025,14,28,29690.8186,1060.3863785714286,0.028214285714285716,0.0,0.0,1.1948790896159318,1.6938775510204083,0.1618636445127038,Low,113701.98480510354,Platinum,73.17696742663283,B,0,-0.07475767661451987,5,5,5,15,Champions,Discount Hunters,Discount Hunters,UK,Desktop
1026,9,32,38520.05336,1203.7516675,0.0290625,0.09375,0.0,1.3733905579399142,2.6944444444444446,0.12677522582307504,Low,140747.2107410795,Platinum,77.92537141838855,B,0,-0.027389949974540584,5,5,5,15,Champions,Discount Hunters,Discount Hunters,UK,Desktop
1027,13,37,53733.83706,1452.2658664864864,0.024594594594594597,0.08108108108108109,0.0,1.5789473684210527,1.8295218295218294,0.182681437278982,Low,189497.98742533725,Platinum,84.3524093572757,B,1,0.012358103539350962,5,5,5,15,Champions,Discount Hunters,Discount Hunters,France,Mobile
1028,29,38,46322.50356,1219.0132515789473,0.024210526315789474,0.05263157894736842,0.0,1.630901287553648,0.7332123411978222,0.2815311250821353,Low,169073.82023016733,Platinum,78.90513709284728,B,1,0.00411786033337147,4,5,5,14,Champions,Discount Hunters,Discount Hunters,UK,Mobile
1029,21,32,34345.5412,1073.2981625,0.02125,0.03125,0.0,1.443609022556391,1.25,0.22007331153578355,Low,116331.38548329334,Platinum,74.39517661975924,B,0,-0.042630974259598164,4,5,5,14,Champions,Discount Hunters,Discount Hunters,France,Mobile
1030,2,26,35119.6492,1350.7557384615384,0.023076923076923075,0.038461538461538464,0.0,1.1001410437235544,11.384615384615385,0.02769199463038982,Low,143145.40718234156,Platinum,77.82427808904225,B,0,-0.06304421700830681,5,5,5,15,Champions,Discount Hunters,Discount Hunters,France,Desktop
1031,14,21,26577.15802,1265.5789533333332,0.029047619047619048,0.09523809523809523,0.0,0.8898305084745762,1.6462585034013606,0.20277375271256445,Low,99936.705068327,Platinum,69.46142260204252,C,0,-0.08257600453499969,5,5,5,15,Champions,Discount Hunters,Discount Hunters,UK,Desktop
1032,12,19,27648.909499999998,1455.2057631578946,0.022105263157894735,0.0,0.0,0.7960893854748603,2.0526315789473686,0.13395888487781582,Low,103975.8717640361,Platinum,71.99383167614457,B,0,-0.08983994853504829,5,4,5,14,Champions,Discount Hunters,Discount Hunters,Germany,Mobile
1033,1,37,50963.054599999996,1377.379854054054,0.024054054054054055,0.02702702702702703,0.0,1.5767045454545456,25.62162162162162,0.01948898536874881,Low,172185.6244622317,Platinum,86.42685509440881,A,1,0.009715208770014527,5,5,5,15,Champions,Discount Hunters,Discount Hunters,Germany,Desktop
1034,19,29,36476.579,1257.8130689655172,0.02827586206896552,0.0,0.0,1.2357954545454546,1.2268602540834845,0.20403725207174886,Low,140102.82790085237,Platinum,75.68336482568401,B,0,-0.060215966704959434,4,5,5,14,Champions,Discount Hunters,Discount Hunters,Germany,Mobile
1035,1,19,19674.4178,1035.4956736842105,0.032105263157894734,0.0,0.0,0.838235294117647,24.63157894736842,0.010288416378706136,Low,73042.85018710143,Platinum,69.57165140307723,C,0,-0.09659183525251458,5,4,5,14,Champions,Discount Hunters,Discount Hunters,France,Mobile
1036,28,19,28125.68092,1480.2989957894736,0.025263157894736845,0.05263157894736842,0.0,0.8142857142857143,0.7819548872180452,0.27619761141536675,Low,105333.27631104832,Platinum,68.41132131062454,C,0,-0.08244492345584842,4,4,5,13,Champions,Discount Hunters,Discount Hunters,France,Mobile
1037,7,25,31599.4476,1263.977904,0.026000000000000002,0.04,0.0,1.0714285714285714,2.7657142857142856,0.0935828453615495,Low,125344.72366373484,Platinum,73.74986619639465,B,0,-0.08396287049202666,5,5,5,15,Champions,Discount Hunters,Discount Hunters,UK,Desktop
1038,22,22,26829.11652,1219.5052963636363,0.02727272727272727,0.09090909090909091,0.0,0.9606986899563319,1.1818181818181819,0.25199576418616315,Low,96102.1543434084,Platinum,69.03280551602546,C,0,-0.08967997375176834,4,5,5,14,Champions,Discount Hunters,Discount Hunters,UK,Mobile
1039,22,28,33736.83738,1204.8870492857143,0.027142857142857142,0.14285714285714285,0.0,1.1898016997167138,1.103896103896104,0.27708243474697414,Low,119111.42237404245,Platinum,72.11894141895425,B,0,-0.048047917920451155,4,5,5,14,Champions,Discount Hunters,Discount Hunters,France,Desktop
1040,13,39,52886.32186,1356.0595348717948,0.020256410256410257,0.07692307692307693,0.0,1.6363636363636365,1.8303747534516766,0.18010316571039345,Low,185938.4783073901,Platinum,84.45234150003915,B,1,0.04127427188570465,5,5,5,15,Champions,Discount Hunters,Discount Hunters,UK,Mobile
1041,19,28,35377.26794,1263.473855,0.027142857142857142,0.03571428571428571,0.0,1.1814345991561181,1.2706766917293233,0.21565963371517494,Low,140565.14027063764,Platinum,75.1021019515746,B,0,-0.07932399618736685,4,5,5,14,Champions,Discount Hunters,Discount Hunters,France,Mobile
1042,9,30,43111.17372,1437.039124,0.023000000000000003,0.03333333333333333,0.0,1.2534818941504178,2.5777777777777775,0.1078841575794004,Low,166173.01619762805,Platinum,80.65234180278051,B,0,-0.05155646637245165,5,5,5,15,Champions,Discount Hunters,Discount Hunters,UK,Mobile
1043,4,37,44227.0322,1195.3251945945947,0.025405405405405406,0.05405405405405406,0.0,1.5395284327323162,5.756756756756757,0.04191764401664246,Low,142423.3675928353,Platinum,82.15726089717458,B,0,-0.01921670769337569,5,5,5,15,Champions,Discount Hunters,Discount Hunters,UK,Mobile
1044,15,22,29333.757719999998,1333.3526236363634,0.022272727272727274,0.045454545454545456,0.0,0.9482758620689655,1.1272727272727274,0.21367756217521947,Low,103014.92554691064,Platinum,69.12586027151029,C,0,-0.08564392569704526,5,5,5,15,Champions,Discount Hunters,Discount Hunters,UK,Mobile
1045,5,31,46295.6377,1493.4076677419355,0.027741935483870966,0.03225806451612903,0.0,1.2916666666666667,4.825806451612904,0.03736579878585791,Low,175288.76992193758,Platinum,83.56871463106684,B,0,-0.03326221573770616,5,5,5,15,Champions,Discount Hunters,Discount Hunters,UK,Desktop
1046,14,22,26961.8583,1225.5390136363637,0.025909090909090913,0.09090909090909091,0.0,0.9361702127659575,1.4675324675324677,0.21035380630870198,Low,97885.71210000858,Platinum,68.88275314537819,C,0,-0.09149770266894186,5,5,5,15,Champions,Discount Hunters,Discount Hunters,UK,Mobile
1047,15,16,19800.0601,1237.50375625,0.024375,0.0625,0.0,0.6906474820143884,1.7333333333333334,0.18721179114668957,Low,69176.50826705863,Platinum,66.33948700402124,C,0,-0.10280051965933795,5,4,5,14,Champions,Discount Hunters,Discount Hunters,Germany,Mobile
1048,3,35,34708.85794,991.6816554285715,0.02942857142857143,0.02857142857142857,0.0,1.4462809917355373,8.038095238095238,0.028788650545583647,Low,117971.5306976782,Platinum,78.61953312389811,B,0,-0.015078910079732388,5,5,5,15,Champions,Discount Hunters,Discount Hunters,France,Mobile
1049,7,38,52875.4911,1391.460292105263,0.029210526315789475,0.0,0.0,1.5877437325905293,3.5789473684210527,0.03299921106955281,Low,177021.54763674736,Platinum,87.08058058993072,A,1,0.032563444687642495,5,5,5,15,Champions,Discount Hunters,Discount Hunters,UK,Tablet
1050,28,34,51246.919799999996,1507.2623470588235,0.02441176470588235,0.029411764705882353,0.0,1.4912280701754386,0.8529411764705882,0.26279169824082876,Low,188493.8246570275,Platinum,81.5096835429156,B,0,-0.003548935845376855,4,5,5,14,Champions,Discount Hunters,Discount Hunters,France,Desktop
1051,28,39,51104.19972,1310.3640953846152,0.021794871794871794,0.02564102564102564,0.0,1.6786226685796268,0.8351648351648351,0.2617486067640476,Low,211576.20518592326,Platinum,83.09591146158584,B,1,0.03554057726772131,4,5,5,14,Champions,Discount Hunters,Discount Hunters,Germany,Mobile
1052,27,21,28665.73442,1365.0349723809525,0.024761904761904763,0.09523809523809523,0.0,0.9012875536480687,0.8606701940035273,0.28589741670818486,Low,109023.91541457223,Platinum,68.82943954282008,C,0,-0.07636767564945668,4,5,5,14,Champions,Discount Hunters,Discount Hunters,Germany,Desktop
1053,18,26,40744.74536,1567.1055907692307,0.019615384615384614,0.038461538461538464,0.0,1.095505617977528,1.0683760683760684,0.2233371080070287,Low,148758.7830632734,Platinum,75.72805961062217,B,0,-0.0543532831879992,4,5,5,14,Champions,Discount Hunters,Discount Hunters,UK,Desktop
1054,29,19,25372.3342,1335.3860105263159,0.022105263157894735,0.0,0.0,0.8558558558558559,1.0163339382940109,0.24431240554902534,Low,93466.40238571391,Platinum,69.1696479538026,C,0,-0.08960018311804424,4,4,5,13,Champions,Discount Hunters,Discount Hunters,Germany,Mobile
1055,10,17,21322.1539,1254.2443470588237,0.03058823529411765,0.0,0.0,0.7327586206896552,2.0,0.13169934177964548,Low,65439.859015871196,Platinum,66.73862574760886,C,0,-0.10160060406123456,5,4,5,14,Champions,Discount Hunters,Discount Hunters,France,Mobile
1056,21,28,35803.68376,1278.7029914285715,0.02392857142857143,0.07142857142857142,0.0,1.2121212121212122,1.0748299319727892,0.2464220598968357,Low,136705.58322520935,Platinum,73.79904260886715,B,0,-0.07154518070635563,4,5,5,14,Champions,Discount Hunters,Discount Hunters,Germany,Desktop
1057,4,33,46453.955799999996,1407.6956303030302,0.023636363636363636,0.030303030303030304,0.0,1.4203730272596844,5.9393939393939394,0.03206342616242461,Low,191009.96102642713,Platinum,84.24775329164382,B,0,-0.03185124828533348,5,5,5,15,Champions,Discount Hunters,Discount Hunters,France,Mobile
1058,5,25,29136.24248,1165.4496992,0.027200000000000002,0.08,0.0,1.0775862068965518,4.544,0.05635418588263211,Low,106594.52300191569,Platinum,73.36046002456168,B,0,-0.07802126819585697,5,5,5,15,Champions,Discount Hunters,Discount Hunters,UK,Mobile
1059,16,21,27341.9541,1301.9978142857142,0.022380952380952383,0.0,0.0,0.8948863636363636,1.5833333333333333,0.17342847518788887,Low,102348.98231871484,Platinum,71.26570690090799,B,0,-0.09195418526648541,5,5,5,15,Champions,Discount Hunters,Discount Hunters,France,Mobile
1060,7,22,33723.0534,1532.8660636363636,0.02,0.0,0.0,0.9153952843273231,4.181818181818182,0.0301905010380293,Low,125199.10242600346,Platinum,78.0734599020418,B,0,-0.06930154829639656,5,5,5,15,Champions,Discount Hunters,Discount Hunters,France,Desktop
1061,20,17,22175.45378,1304.4384576470588,0.024705882352941178,0.058823529411764705,0.0,0.7750759878419453,0.9764705882352942,0.24390874906903284,Low,80834.39772727466,Platinum,64.80232500580354,C,0,-0.09643430615906284,4,4,5,13,Champions,Discount Hunters,Discount Hunters,UK,Desktop
1062,1,30,44639.87474,1487.9958246666667,0.023666666666666666,0.13333333333333333,0.0,1.2857142857142858,24.933333333333334,0.06193403041379386,Low,146208.83846642883,Platinum,81.05066632840632,B,0,-0.009467669108820576,5,5,5,15,Champions,Discount Hunters,Discount Hunters,UK,Tablet
1063,27,21,28282.103799999997,1346.7668476190474,0.018571428571428572,0.09523809523809523,0.0,0.9224011713030748,1.1146384479717812,0.2705355698009914,Low,111209.07643991317,Platinum,70.52978337113062,B,0,-0.06327170849096797,4,5,5,14,Champions,Discount Hunters,Discount Hunters,UK,Desktop
1064,2,20,22261.14876,1113.057438,0.028499999999999998,0.05,0.0,0.8275862068965517,10.6,0.03339199463038982,Low,83159.424763643,Platinum,69.97932599040149,C,0,-0.08173710786694777,5,5,5,15,Champions,Discount Hunters,Discount Hunters,UK,Mobile
1065,16,28,39924.87018,1425.8882207142856,0.026071428571428572,0.10714285714285714,0.0,1.2923076923076922,1.6696428571428572,0.2122238445518319,Low,131810.71091336038,Platinum,76.0791860676165,B,0,-0.054885807682624965,5,5,5,15,Champions,Discount Hunters,Discount Hunters,France,Desktop
1066,10,31,39271.8981,1266.8354225806452,0.027741935483870966,0.12903225806451613,0.0,1.3517441860465116,2.1548387096774193,0.1741320525741782,Low,149673.67582149987,Platinum,76.64652629450973,B,0,-0.024411853031642727,5,5,5,15,Champions,Discount Hunters,Discount Hunters,France,Tablet
1067,29,27,36669.1132,1358.1153037037036,0.026296296296296293,0.07407407407407407,0.0,1.345514950166113,0.8071519795657727,0.2864133258338472,Low,145094.0338157294,Platinum,72.64327212120864,B,0,-0.059571084539589314,4,5,5,14,Champions,Discount Hunters,Discount Hunters,UK,Desktop
1068,8,32,40615.10868,1269.22214625,0.025625000000000002,0.03125,0.0,1.3407821229050279,2.9375,0.08403242036558335,Low,154961.02610376902,Platinum,80.13006674859086,B,0,-0.053941705221849934,5,5,5,15,Champions,Discount Hunters,Discount Hunters,Germany,Mobile
1069,6,18,25747.5819,1430.4212166666666,0.021111111111111112,0.0,0.0,0.7725321888412017,3.6666666666666665,0.026794777461156,Low,91115.52538587144,Platinum,71.65946161488263,B,0,-0.08701606060681583,5,4,5,14,Champions,Discount Hunters,Discount Hunters,Germany,Mobile
1070,1,32,47814.3728,1494.19915,0.025937500000000002,0.125,0.0,1.348314606741573,24.0,0.05905486374712719,Low,174795.73721130946,Platinum,83.3592666222975,B,1,0.0014102877886656984,5,5,5,15,Champions,Discount Hunters,Discount Hunters,Germany,Desktop
1071,13,39,56063.57142,1437.5274723076923,0.028461538461538465,0.05128205128205128,0.0,1.6690442225392297,2.0907297830374754,0.15700884632180603,Low,214920.34765425674,Platinum,87.6720884774815,A,1,0.03834252080746159,5,5,5,15,Champions,Discount Hunters,Discount Hunters,UK,Desktop
1072,4,17,22865.533199999998,1345.0313647058822,0.024705882352941175,0.058823529411764705,0.0,0.7244318181818182,4.455882352941177,0.043685529549233874,Low,69018.31039438023,Platinum,69.64995462571324,C,0,-0.09051301366680692,5,4,5,14,Champions,Discount Hunters,Discount Hunters,Germany,Desktop
1073,23,28,38847.623139999996,1387.415112142857,0.019285714285714288,0.03571428571428571,0.0,1.1982881597717545,0.9937888198757764,0.24180586485976688,Low,152322.25803090222,Platinum,75.7520053513343,B,0,-0.04885237656255481,4,5,5,14,Champions,Discount Hunters,Discount Hunters,Germany,Desktop
1074,8,31,36084.770039999996,1164.0248399999998,0.024838709677419354,0.06451612903225806,0.0,1.3098591549295775,2.838709677419355,0.1026755682237621,Low,127171.27125709536,Platinum,76.76416738969712,B,0,-0.05267679926360147,5,5,5,15,Champions,Discount Hunters,Discount Hunters,UK,Desktop
1075,18,26,35479.57058,1364.5988684615384,0.02692307692307692,0.038461538461538464,0.0,1.095505617977528,1.299145299145299,0.2119650451923192,Low,144505.0830121461,Platinum,74.94277914143449,B,0,-0.0792947532141095,4,5,5,14,Champions,Discount Hunters,Discount Hunters,UK,Mobile
1076,13,27,34963.9617,1294.9615444444444,0.02851851851851852,0.07407407407407407,0.0,1.1424541607898449,1.8119658119658122,0.18163974928798585,Low,133264.49449600853,Platinum,74.89649137963752,B,0,-0.06602447752563662,5,5,5,15,Champions,Discount Hunters,Discount Hunters,France,Desktop
1077,15,16,21790.10554,1361.88159625,0.0275,0.0625,0.0,0.6876790830945559,1.4166666666666667,0.20544734400909645,Low,72975.64404650468,Platinum,65.90007812065079,C,0,-0.09778598369447167,5,4,5,14,Champions,Discount Hunters,Discount Hunters,UK,Tablet
1078,12,27,28245.24038,1046.120014074074,0.02888888888888889,0.1111111111111111,0.0,1.25,1.8765432098765433,0.1895527287799647,Low,107215.23407679118,Platinum,70.459430234073,B,0,-0.05975902104082731,5,5,5,15,Champions,Discount Hunters,Discount Hunters,France,Mobile
1079,26,27,38930.06074,1441.8541014814816,0.024074074074074074,0.037037037037037035,0.0,1.1654676258992804,0.9287749287749288,0.2557949437191172,Low,138285.36440237,Platinum,75.09014482014061,B,0,-0.0678933836026816,4,5,5,14,Champions,Discount Hunters,Discount Hunters,UK,Tablet
1080,28,16,17547.8499,1096.74061875,0.025,0.0,0.0,0.7111111111111111,0.6428571428571429,0.26282788987886957,Low,62595.27882778458,Platinum,61.72812070446185,C,0,-0.11669755817050226,4,4,5,13,Champions,Discount Hunters,Discount Hunters,Germany,Desktop
1081,11,33,37269.864519999996,1129.3898339393938,0.023333333333333334,0.06060606060606061,0.0,1.4022662889518414,2.556473829201102,0.12700468070318488,Low,141865.72069452706,Platinum,78.87022778201403,B,0,-0.04281474331223645,5,5,5,15,Champions,Discount Hunters,Discount Hunters,UK,Mobile
1082,2,39,47087.77244,1207.3787805128206,0.02435897435897436,0.10256410256410256,0.0,1.6525423728813557,12.820512820512821,0.053589430527825714,Low,154513.69873151,Platinum,83.9735852779247,B,1,0.022813584701390832,5,5,5,15,Champions,Discount Hunters,Discount Hunters,Germany,Mobile
1083,9,36,50093.823599999996,1391.4950999999999,0.026666666666666665,0.05555555555555555,0.0,1.5104895104895106,2.9012345679012346,0.099518212745285,Low,164824.3868851412,Platinum,84.34856013674617,B,0,-0.005082528916070417,5,5,5,15,Champions,Discount Hunters,Discount Hunters,France,Desktop
1084,18,29,38268.5282,1319.6044206896552,0.02310344827586207,0.0,0.0,1.2253521126760563,1.4406130268199233,0.1879491622997181,Low,154058.82453336735,Platinum,77.77811505241847,B,0,-0.0623792894586469,4,5,5,14,Champions,Discount Hunters,Discount Hunters,UK,Desktop
1085,9,15,21794.0239,1452.9349266666666,0.02333333333333333,0.0,0.0,0.7352941176470589,3.111111111111111,0.06495761240762742,Low,75999.43954840378,Platinum,69.40902403408651,C,0,-0.10480230893511466,5,3,5,13,Loyal Customers,Discount Hunters,Discount Hunters,Germany,Desktop
1086,17,21,20577.35074,979.8738447619048,0.02,0.09523809523809523,0.0,0.8873239436619718,1.6470588235294117,0.21074108364739422,Low,75193.29494281118,Platinum,67.3334413580052,C,0,-0.08369758427136392,4,5,5,14,Champions,Discount Hunters,Discount Hunters,Germany,Mobile
1087,21,28,39239.81838,1401.422085,0.029285714285714286,0.07142857142857142,0.0,1.206896551724138,0.9455782312925171,0.25468146922843027,Low,152296.39846378975,Platinum,74.77041106342124,B,0,-0.06399960902721769,4,5,5,14,Champions,Discount Hunters,Discount Hunters,Germany,Mobile
1088,20,29,34215.0099,1179.827927586207,0.026551724137931033,0.034482758620689655,0.0,1.227080394922426,0.9103448275862069,0.23821901291005643,Low,132813.10907514908,Platinum,72.70773077900859,B,0,-0.07778089792573573,4,5,5,14,Champions,Discount Hunters,Discount Hunters,France,Mobile
1089,23,27,28734.15162,1064.2278377777777,0.02259259259259259,0.1111111111111111,0.0,1.3798977853492334,1.1143317230273753,0.2659223059383804,Low,112008.6437497562,Platinum,69.42623108953323,C,0,-0.05983929606816474,4,5,5,14,Champions,Discount Hunters,Discount Hunters,Germany,Mobile
1090,2,31,36499.494999999995,1177.4030645161288,0.023870967741935485,0.0,0.0,1.2880886426592797,12.903225806451612,0.012466188178776916,Low,128579.76691808617,Platinum,79.74806050036804,B,0,-0.03869451539728841,5,5,5,15,Champions,Discount Hunters,Discount Hunters,Germany,Desktop
1091,1,37,40376.64682,1091.2607248648649,0.023513513513513513,0.10810810810810811,0.0,1.5416666666666667,25.18918918918919,0.05181330969307314,Low,147648.1837494128,Platinum,81.33469411189964,B,1,0.0005701290510462531,5,5,5,15,Champions,Discount Hunters,Discount Hunters,UK,Desktop
1092,21,20,21584.686859999998,1079.2343429999999,0.0245,0.15,0.0,0.9036144578313253,1.2761904761904763,0.2667667996449078,Low,77483.14822163925,Platinum,65.63112717773458,C,0,-0.07230027066813455,4,5,5,14,Champions,Discount Hunters,Discount Hunters,France,Mobile
1093,29,22,28919.7093,1314.532240909091,0.021818181818181816,0.0,0.0,0.9482758620689655,0.890282131661442,0.25126501666246615,Low,111792.7696275552,Platinum,70.68979208029171,B,0,-0.0776380159030044,4,5,5,14,Champions,Discount Hunters,Discount Hunters,France,Desktop
1094,18,22,31088.54332,1413.1156054545454,0.025909090909090913,0.045454545454545456,0.0,1.0045662100456623,1.6363636363636362,0.19580597282749387,Low,111379.10166000546,Platinum,72.93711134958917,B,0,-0.08968842616049544,4,5,5,14,Champions,Discount Hunters,Discount Hunters,UK,Desktop
1095,28,23,22396.6951,973.769352173913,0.025652173913043478,0.043478260869565216,0.0,0.9913793103448276,0.9565217391304348,0.26290602810276864,Low,90887.48654273654,Platinum,67.51481893107506,C,0,-0.08905778780899881,4,5,5,14,Champions,Discount Hunters,Discount Hunters,Germany,Mobile
